name,rating,review
,10,한개인의흔들리는내면을통과하며함께흔들거리는사회도보여준다
,10,은희는어떤어른이되었을까요
,10,디테일이좋았다다시보고곱씹어보면더여운이남을듯한번더볼것김새벽배우하트
,8,영화를보는내내김영지라는사람의인생을듣고싶다는생각을계속했습니다그리고수술해야한다는은희를보며우는아버지반찬을덜어주는어머니그관심에기분좋아웃는은희어릴때의내가생각나안아주고싶었어요
,9,어떻게사는것이맞을까어느날알것같다가도정말모르겠어다만나쁜일들이닥치면서도기쁜일들이함께한다는것우리는늘누군가를만나무언가를나눈다는것세상은참신기하고아름답다
,10,GV할때모든관객이울고저마다의은희를고백하는과정이아직도선연하다가부장제는우리세대를관통하는지극히폭력적인원체험이다
소공녀,,
,10,미소는집만없었고다른이들은집만있었다우린어디쯤있는걸까
,10,근래본한국영화중최고였다이런영화가잘되어야한다
,10,다들미소를보고위안을얻는다고하는데전미소처럼될까봐무서웠어요마음이따뜻하긴한데괴로웠어요어떻게다들이게자신에게안일어날꺼라고생각하실수있죠잔혹하고아름다운서울동화였습니다발견하기힘든가치의영화였습니다
,9,다수에게손가락질받는인생이라도내삶이있으니정말용기있는삶에박수를보내고싶었다집이없지생각과취향은있어담배위스키그리고너나에겐지금무엇이위안이되고있지
,10,물질적풍요보다정신적풍요가훨씬더중요하다생각하는사람이라이영화가너무좋았습니다보는내내행복했습니다
,8,집이없는미소가마냥행복해보이지만은않았다사랑하는남친은현실에굴복하고떠나버렸고여기저기친구집을전전하며눈치보는생활을해야했던그녀정말그녀는행복했을까
,10,가장힘든건마음의집을잃는것이다
,10,그래도집은이라는나의생각에뜨끔했다나의기준으로상대를판단하지말것이다
,10,미소는성공한인생이다하룻밤이라도방을내어주는친구가몇명이나있다는건정말성공한인생이다
,10,모두들슬픔하나씩은안고사는구나청춘에대한이야기도아니고욜로라이프이대한이야기도아니다꾸역꾸역하루하루살아가는우리들의이야기를담은영화
우리집 똥멍청이,,
,10,샤를로뜨갱스부르여전히존멋오랜만에스크린에서봐서좋았습니다ㅋ스토리도공감가는현실가족이야기라굳
,8,지루할것같지만전혀그렇지않고몰입하고재밌게봤다프랑스식유머라기보다는누구나웃을만한요소가많다결말이예상되는조금뻔한전개긴하지만지루하지않고재밌게흘러갔다는점에서높은점수를주고싶다
,10,새를로뜨갱스부르가엄마로나오는모습도신선하고실제커플인이반아탈과의케미도좋았어요무엇보다똥멍충이너무웃기고귀얍ㅋㅋㅋ
,10,별생각없이보다가시간흐르는줄몰랐다
,10,주말영화편안하게보고싶은영화찾다가제목에끌려서선택했던영화기대이상입니다연기스토리그리고번역도올드하지않은영한느낌에OST가찰떡이네요지루할것같지만전혀아니여서더몰입할수있었고충분히공감할수있었던가족영화네요재밌게잘봤습니다
,5,코믹영화인줄알고봤으나코믹영화아닙니다진지한영화에요돋보이는촬영효과가있고프랑스영화느낌의거친느낌이있습니다노렸다면노력이고대충이면대충일것같은느낌들이인상적이였네요
,10,진짜너무잘만든영화인생에대해생각해보게하는소설형식의편집기법이지만작위적이지않고너무좋다
,8,스토리도연기도다좋았습니다가족에대해생각할수있는좋은시간이었어요
,10,똥멍청이계속보니정든다프랑스나한국이나가족들사는건비슷한듯좀비만연속으로보다가오랜만에가족코미디로마음을진정시킬수있어좋았음
,10,굿배우들의연기와배경째즈음악과감독의연출다멋졌습니다
트로이,,
,9,처음부터끝까지레골라스떔에빡치는영화
,10,진짜명작이네요이영화를왜이제서야봤는지극장에서봤으면더재밌었을텐데하는아쉬움이계속그나저나브래드피트는왜케섹시한거야
,9,프리아모스왕과아킬레스의장면은지금봐도눈물이
,10,다좋은데트로이프리아모스왕이불쌍해보이는건나뿐인가
,10,신화가실제로어떤사실에근거해만들어지는지를보여주는영화허항된영화같지만의외로세세한부분들이역사의고증을따른살아있는케릭터와재미있는이야기에전쟁의슬픔까지도보여주는영화명작임에틀림없다
,10,난남자인데아킬레우스보다도헥토르에릭바나가너무멋있다진심
,10,동생이사고치고형이수습하는이야기
,9,파리스너무빡침브래드안죽길바랬는데그래도선과악이존재한다는걸느낌진짜브래드오빤상남자
,10,헥토르는먼죄야ㅠㅠ
,10,브래드피트섹시하구헥토르너무멋지닷전쟁에나가기전병사들에게항상왕을섬기고조국을위하며아내를사랑하라멋쪄거대한전쟁장면에눈을땔수없었다능음악도좋아
로제타,,
,8,죽고싶지만죽을수없는운명우리의삶도로제타와비슷하지않을까인생이란축복이자한편으론저주가아닐까삶의배경을한번더생각할수있었고먹먹하게만든영화지금처해있는상황이로제타와비슷해서그럴수도평범하게살고만싶다
,8,정말짧은러닝타임내에서정말중요한것만보여주는영화였어요누가로제타에게돌을던질수있을까요영화가끝난뒤OST들으며다시되새김질하려고했는데생각해보니OST가없더군요그치만OST없이도충분히다시금떠오르는영화였습니다
,8,왜약자들끼리만싸워야하는가로제타와리케두사람모두잘못이없다
,10,삶의무게를온몸으로지탱하는로제타를보며나자신을많이반성했다
,8,죽는것도돈이있어야하는아이러니없이지내는삶에서인간적존엄과도의적신념을지키며산다는것의어려움을느끼게해주는영화투박하지만날것그대로의연출이인상적이었습니다
,9,불안은끊임없이삶을잠식하고연대의희망은실낱같다
,10,가스통진짜영화보면서내가대신들어싶더라영화이긴하지만진짜잘되라고응원해주고싶다
,10,괜찮았습니다조용한시간에조용히생각하면서볼수있는영화
,7,사실을잘포착한영화에는효과음이나음악이필요하지않다는것을느낌
,10,살기도힘들고죽기도힘들다로제타옆에리케가있어줬으면좋겠다
보희와 녹양,,
,10,여름의청량함과십대의생생함이살아있는영화입니다남주가연기를아주잘합니다
,10,이계절에꼭봐야하는영화영혼을맑게씩씩하게해줄이런영화를기다렸다
,10,가족구성원이나성별에대한사회적인편견을내용을담고있는데부담스럽지않고밝고유쾌하게보여주는것같아요대표님덕분에재밌게봤습니다김주아님나중에다른영화에서도보면오늘본보희가생각날듯해요
,10,누구나하나쯤은갖고있는개인적부재를바라보는감독의시선한시간반동안울고웃고부담스럽지않게마음에녹아드는이야기이시대꼭필요한영화
,10,1억점이없어서10점드립니다
,10,단점은없고장점만있는전무후무한영화
,10,보희와녹양이너무싱그럽다정말청정그이상의영화
,10,영화가끝날때까지편하게감상한것이정말오랫만이었어요
,10,작년부산국제영화제에서보고개봉하기를기다렸어요재미있고따뜻하고여운이남는영화
,10,지금옆에있는따뜻한사람들을생각나게하는영화였다
"안녕, 나의 소울메이트",,
,10,올해본영화중에최고였다끝나고나서위여운이너무강렬해울음이멈추지않는다
,10,살면서느낄수있는모든감정들을꺼내보고곱씹어보게하는그런영화여운도너무남고다시보면영화가완전히다르게느껴질듯
,9,남자가제일나쁜놈ㅠㅠ
,10,이런영화를만날수있었던건행운입니다슬프다기보단마음이벅차올라서눈물이나더군요제주변에도몇분이훌쩍훌쩍긴말안할께요꼭보세요
,10,주동우의매력은끝이없네요
,10,내인생의소울메이트영화중국영화라고기대하지앟았던과거의나반성해라주동우마사순처음보는배우들인데완전덕통사고당함ㅠㅠㅠ
,8,나를가장아프게했던사람은내가제일좋아했던사람이었다
,10,칠월이가너무불쌍함ㅠㅠ
,9,칠월처럼부모님말듣고정해진틀에서사는사람도있고소수이긴하지만안생처럼정해진틀을깨고자유분방하게사는사람도있고누가맞다고할수는없지만서로를이해하는과정이아름다웠습니다
,10,진짜2017년본영화중손꼽히는영화배우들연기도좋고푹빠져서봤습니다그시절내친구가생각나게하는영화
시티 오브 갓,,
,10,내인생에10점짜리영화는별로안된다그중에하나가바로이영화이다현장감있는연출과카메라앵글케릭터들이모두생동감있고몰입도가상당하다영화를보고나면마치내가브라질빈민가에서살아봤던것처럼느낄정도로정말잘만든영화이다
,9,이영화보면브라질가고싶은마음이사라질것이다
,8,악순환의연속
,10,오프닝시퀀스가모든것을얘기해준다죽음을기다리는닭은가까스로탈출하지만결국다시잡힐수밖에없다
,8,브라질의마약과총기폭력의굴레에벗어나지못하는현실적인이야기
,10,사실적이고실오라기하나만걸친영화무례하지만가식적이지않은영화최고의찬사를받을만하다
,9,믿기힘든참혹한현실을단지스크린으로보게된것이얼마나다행인가인간의본성에관해다시금생각하게하는영화
,10,진부한헐리웃영화외는다른수작
,10,개꿀잼쌈바좋아서브라질갔다가어떤일당할지예상이가는영화
,10,정말나의인생영화탑텐에들정도인명작중에명작인하나정말오랜만에다시보련다다시보는영화들이극히드물지만그정도로이영화는다시한번즘보고싶다중간에정말스토리전개죽이는부분을다시보고싶어서그런것이다
광주비디오: 사라진 4시간,,
,1,버스로경찰밀어버려서죽이는장면도나오나요
,1,평점이왜이렇게높나했다그이유를알것같다역시전라도민주화운동하던자들이대한민국을장악했는데민주화는안되고공산화가되가고있냐대답좀해봐라빨갱이들아
,2,이게왜10점인가했네요
,1,문재앙지지율떨어지니까또과거사팔이나오죠ㅋㅋㅋ
,2,북한도문화로세뇌교육을하겠지북한사람들을빼닮은그들
,1,너무재미있어서제가딱1점드리겠습니다
,1,영화로정치질하는것극혐정의팔이하면서특정배우김규리밀어주는건개극혐
,5,이념하에무고한산밤들이희생된사건이지근데이제는발전을위해재조명할시간이되지않았을까이젠이런정권의이익을위한류의영화를더이상보고싶진않음한쪽의의견이아니라팩트에근거해서중립적인시각의영화가나와야하지않을까
,1,선동조작날조의그리운빨갱이나라폭동을폭동이라부르지못하는
,1,영화팔이에두번속냐ㅋㅋㅋ
바람의 언덕,,
,9,머리로는이해안가지만가슴으로이해하는
,9,충분히그럴수있다배우들의연기가날설득하고이해시켰다
,9,내가사랑했던엄마의모든것이새삼그리워집니다
,7,바람처럼스며드는용기로서로에게따뜻하고또따뜻할두려움을건네는언덕에서
,10,참아내는삶속에서서툴게표현하는사람들
,9,편하게별다른생각없이지나쳐갔던일들과인물들을생각하게하는감동의영화주변의모든것을소중하게바라봐야겠어요
,9,주인공두배우의연기호흡도잘맞고너무훌륭한연기였습니다감정선을아주잘그린영화네요오랜만에마음을울리는좋은영화를봐서흡족했습니다
,10,이졔완전히경지에오른연출과정은경장선두배우의완벽한연기가매력적인영화차곡차곡쌓아올린감정이폭발하는후반부다리씬은올해최고의명장면이다
,10,도망쳐온모든이의여생이좀더가벼워질수있길남겨진모든이들에겐초연한용기가깃들길
,3,너무지루하다그리고재미하나도없다스토리또한최악
우리들,,
,9,그럼언제놀아눈물이핑돌았다
,8,애들이무슨걱정이있냐는따위말은하지않기를
,10,관계라는건아이에게나어른에게나모두어렵다그초조하고불안하고미묘한마음들이너무세밀하게담겨있어서무척공감됐다게다가윤이는너무귀여웠음혼자보기아까운영화
,9,맑고예쁘고잔인한너희들결국은우리들
,10,어린시절일기장을어른이되어꺼내본듯한영화였습니다지금은추억이되었지만그때그시절최대고민이였던관계에대한궁금증그시절어쩌면내모습이였을지도모를그초조한눈빛을어린배우들의연기에서볼수있었습니다
,10,심리묘사가소름끼칠만큼섬세해서한시간반동안몰입해서봤어요
,9,아이들에게무슨마법을부린걸까요너무나사실적이면서도여운이남는영화네요아이들과어른모두가꼭보았으면좋겠어요
,9,좋았습니다상영관이랑상영시간좀늘려주세요
,10,저번에출발비디오여행에서봤어요초등학생들의갈등그리고그들의우정이야기어떻게보면뻔하겠지만그래도전혀조미료들어가지않은순수한아이들의모습그대로를영상으로만든거같아서좋아요영화얘매상영관좀늘려주며좋겠네요
,10,보는내내울었다나는선이였고지아였고보라였다두번째보는데볼수록용감한선이의모습에자꾸눈물이난다여덟번더봐야지
다가오는 것들,,
,9,행복을기대하지만사실그자리를채우는것은희망이다
,10,극장이이렇게많은데상영해주는영화관이어떻게이렇게없을수가있나요
,9,내삶에다가오는것들을겪고견디고남몰래눈물흘리기도하고태어난손주를안고미소지으며살아간다더이상젊지않으므로젊지않으나지금을온전히살아간다
,9,지적인여성과그부류들의잔잔한일상을엿볼수있는기회우리는취업에도움안된다며대학에서조차사라지는철학을고등학교에서가르치는교육이좋아보인다인문학은오로지인간만이누릴수있는지적산물아닌가
,9,부럽네요철학의나라
,9,우리는행복을기대한다만일행복이안온다면희망은지속되며이상태는자체로서충족된다
,8,삶에다가오는변화와그주위를채우는지성
,10,책처럼책장에뒀다가또읽고싶은영화
,9,다가옴을막을수없으니견딜수밖에
,7,나의의지와상관없이다가오고떠나는것들에눈물짓지말고나혼자의홀로서기를준비하라
백년의 기억,,
,2,전세계를상대로한희대의구라비핵화질낮은연기와연출퍼포먼스
,1,남북연락사무소터졌는데영화감독은무슨생각하고있을까
,1,오늘연락사무소사라졌음3년간노력이물거품으로변했음
,2,ㅋㅋㅋㅋ코미디다큐가아닐런지
,1,아0점이없네
,1,북한의개들공산주의초종자들김씨왕조의걸래들
,5,백년의기억을옥류관국수에말아잡순남북짱들ㅉㅉ
,1,정신못차리고또또ㅉㅉ
,1,진짜미친것들인가
,1,그냥현정권선전물
비행,,
,10,전주영화제에서놓쳐서개봉만기다렸는데독립영화에서는보기힘든연출과연기였다박수를
,1,진짜평점보고낚였네첨부터끝까지지루하다
,2,평점보고봤다가완전낚시당했네진짜개재미없어요별1점도아깝
,10,벼락끝청춘의투박하지만필사적인날개짓을그대로보여준다
,1,몬이런개똥같은ㅋㅋㅋ
,5,이정도독립영화흔하진않지
,1,배우가연기를잘하는게아니라평점알바들이더연기를잘하네
,10,거친느낌을그대로담아낸듯한느낌간만에새로운영화를본기분ㅎㅎ
,10,마약과관련돼서자극적인내용인줄알았는데보는내내재밌는장면과연출이이어져서볼만합니다탈북민의다른환경에서살아가는데답답함과양아치의환경도이해하게되는영화여서10대20대들이이영화를보고영화처럼비행할수있길바랍니다
,1,평점주작오지네안본눈삽니다
프리즈너,,
,2,진짜보지마세요개오글거리고병맛에스토리도쉣이고연기도못함남자친구가보자고해서지금영화보는중인데이걸보자고한남자친구한테존나화나미치겠음옆에서쳐자노ㅠ
,1,오지호도다됐네이런쓰레기영화에나오고이런영화는잘될지알고만드는거가진짜거지같네
,1,이딴영화만든감독을감옥에쳐넣어야된다
,1,진짜기승전결완벽한노잼영화
,2,절대보지마셈쓰레기영화ㅋㅋ클레멘타인이하
,1,요즘알바자리없다더니다여기서평점알바자리구했냐
,1,낚이지마세요시간이똥보다가치가없으면보세요
,2,와왠만큼재미업는독립영화는명함도못내밀겠다ㅋㅋ카메라동선도안나오는독방에서의액션씬은정말최고였다내가아이폰으로찍어도이거보단나을듯ㅋㅋ와신선한충격
,1,ㅋㅋㅋ개너잼ㅋㅋㅋ그냥개노잼진짜노잼
,1,오지호형님한테너무뭐라하지말자처자식생기면남자는뭐든지할수있다ㅠㅠ
가버나움,,
,9,멋진차고급아파트를가질수없어가난이나쁜게아니다가난은그것으로하여금인간생전체적으로가능성과존엄성을앗아가기때문에나쁜것이다
,10,뺑반극한직업보다2억배가치있고의미있는영화작년에신과함께2독점때매플로리다프로젝트가흥행못했다진짜한국영화스크린독점현상심각하다
,10,기독교선교자들인가요난민보호소에서노래로위로하던장면처음엔어이없고욕이나왔는데생각해보니우리모두를꼬집은감독의의도같기도했어요진지한고민도실질적인도움도없는값싼동정심으로끝나는우리모두의모습
,10,자인이요나스에게최선을다하는모습이누군가자신에게해줬으면하고바라는최선인것같아서마음이아팠다자인이요나스를보내고돌아오는버스에서흘리는눈물이여동생을잃고흘리는눈물이자기자신에게흘리는눈물같았다
,10,엄마의말이칼처럼심장을찌르네요
,8,콘돔보급이시급하다딸이죽었는데그와중에또임신한거충격이다신이하나를데려가면다른하나를주신다는말은정신병인가
,9,낳기만하고기르지않는어른들을향한한소년의외침
,10,태어나고싶어서태어나는아이는없다모든아이들은부모의욕심이다
,10,신파억지감동과는비교가안된다
,10,엄청난영화다영화가끝나고도자리에서일어날수가없었어마지막에자인이가웃는모습에서눈물이흐르더라
고양이 집사,,
,10,마음씨따뜻한집사님들덕에고양이도사람도행복해질수있는것같습니다많은분들이보시면좋겠네요
,10,저는이영화를보는내내왜눈물이났을까요아직도척박한길냥이들이많음에학대당하고유기당하는냥이들이많음에맘이아프고슬프고속상한건분명하지만세상이점점변하고따뜻한분들이많아질거라는기대희망을가져보게되는영화입니다많이들보셨음하네요
,10,공존에서공생으로
,10,정말따뜻한영화네요
,10,보는내내행복했어요ㅠㅠㅠ진짜힐링하고온기분입니다
,10,마음이따뜻해지고너무귀여웠던냥이들길고양이를지나치게슬프거나고생의대상으로보지않고편안하고우리와함께공존하는느낌으로풀어나가서더좋았다분하거나슬픈거전혀없고아이들도즐거운마음으로마음껏볼수있는영화고양이들이행복한세상이어서오길바래봅니다정말귀여웠던레드은근존재감컸던조폭이ㅎㅎㅎ중국집아저씨도정말존경합니다춘천놀러갈게요노량진아주머니들도너무감사하고태교중이었는데냥이들덕에힐링잘하고왔어용
,10,따뜻한영화잘감상했습니다요즘많은가람들한테알려져야하는영화인간들이자연파괴로인해동물들을갈곳없게만들어놓고인간자연동물함께공존하는세상왔으면좋겠어요더이상인간의이기심로인해자연파괴될일이없고동물들도편안하게사는모습간절히바랍니다제발그조그만한애들한테욕하고돌던지고발로차고학대좀하지마세요ㅠㅠ굳이그리야박할필요있을까요ㅠㅠ사람만동물를안해친다면동물들두절대로사람안해칩니다그냥가만히놔둬도굶줄임에아픔에오래못사는불쌍한아이들입니다ㅠㅜ힘있는자가힘없고약자를보듬어주는세상동물과인간유대감꼭필요한세상오기를빕니다
,10,귀여워서34아3434오오34같은감탄사가나오려는걸참느라입막고영화를봤어요곳곳에숨은킬링포인트들을발견하면나도모르게마음이스르륵녹아내린답니다오랜만에마음이힐링되는귀와눈이피로하지않은영화를봐서행복했어요
,10,길고양이들을돌봐주시는많은따뜻한분들이계셔서다행이다라는생각이들어요보는동안속상할때도있었지만힐링되기도했어요많은분들이봤으면좋겠어요
,10,고양이와인간의공존을다시한번생각하게합니다너무좋았어요
국도극장,,
,10,솔직히감상평을쓸정도로글솜씨가좋지못한건사실인데한편으로는그런생각도든다내가보고내가감동받았으면그걸로도충분한데굳이감상평이란것이필요할까
,10,나만그런게아니구나
,6,서울이문젠겨니가문젠겨
,10,모든출연자의연기가딱적정하다최근몰입해서본영화중가장잔잔한감동이있는작품음향도녹음도조명도연출도더느끼고싶어또보고싶다
,10,이상희배우너무매력적이네요완전내스타일
,10,그냥아무생각없이멍하니좋았음
,9,삶이란게참논리적이지못하다이동휘배우이한위배우가나란히앉아서담배를태우는여름의국도극장가을처럼스며드는느낌이라좋았다
,8,슴슴한듯있을것같은스토리그래서좋았다청년과노년의그사이사회에속하거나속하지못한그사이꿈을찾거나방황하는그사이의위로마지막에영화간판속에그와그의뒷모습은매우닮아있었지
,10,이동휘형님연기도너무좋았고담배로도연기를하는이동휘연기도너무좋았어요모두들힘들지만자기책임은다하려는인물들의모습이뒤늦게감동으로다가왔어요전형님입장이너무공감되어눈물이났었어요연기모두좋습니다
,10,모든배우가우리의삶을보여줍니다인상적이네요마지막롱테이크
모든 것을 벗어던진 특별한 여행,,
,1,수입할영화가없으니깐이런개허접영화도개봉을하는구나용산CGV에서9천원주고예매보다가토나와서중간에나왔다개연성제로에스토리도개허접이거볼돈으로마스크사라이거10점주는애들은알바인증하는거니깐절대속지마라
,10,서호주의광활한그러나덥고건조함이느껴지는그곳에서상처입은두남녀가만나고헤어지는모습을통해상처를극복해가는모습만으로도웃음짓게만드는캐쥬얼한영화였습니다
,10,개인적으로여자친구와너무재미있게봤습니다사람사는이야기인생이야기도좋았고소소한재미도있었어요로맨틱한스토리도맘에들었구요ㅎㅎ
,10,호주풍경이아름다워서보면서잠시나마힐링했어요주인공들도귀엽고코믹해서웃음나네요가볍게보기좋아요
,10,소소하지만힐링되는너무유쾌한이야기네요이런게39소확행39인가싶어요풍경죽이네욬ㅋ39모든것을벗어던진39이란제목에이런중의적의미가있을줄이야ㅋㅋ코로나때문에여행못가는데완전대리만족하고왔어요
,8,나름괜찮았어요저한테는지루하지않고좋았어요
,10,감상평보고걱정했는데꽤재미있었습니다
,10,
,7,서호주의멋진풍광과대자연에서의좌충우돌여행기
,10,정말이영화보면서힐링받은적이처음인것같네요ㅎㅎ초등학생인제가봐도정말인상깊고로맨틱같네요제인생영화입니다꼭보세요바로여행조지고싶은마음이드네요
몽상가들,,
,9,처음볼때는에바그린의눈부신자태에홀려영화의심오한메세지를알아차리지못했다
,8,진지한얼굴을한모자란어른아이들
,9,야하다고생각하면야하게보이고예술적이라고생각하면예술적인영화더럽다고만판단하기에는영화에담은메세지가많다분명주인공들의관계는깨끗하지않으나그시대의예술과혼돈을보여줬다
,10,어렵다
,9,왠지상실의시대를읽고있는것같다이시대젊은이들에게바친다
,10,배우로서는모든걸보여줬어도잃은게없는작품
,10,꿈에서깨기싫다깨는순간냉담한현실뿐이니까
,10,영화보고감탄하고리뷰보고또감탄
,8,이런멋스러운철딱서니들
,8,에바그린나오면넋을놓고보게된다
밤의 문이 열린다,,
,7,외롭고쓸쓸한나를그대로내버려둔것에대한애달픈반성과거를걸어서라도되돌리고싶은순간들과희미하게비치는구원의가능성
,8,누구의목소리라도듣고싶어지는영화피를뒤집어쓴귀신이나오지않지만서늘하다나도유령은아닐까이외로운도시에서
,8,계속여운이남아있다
,8,뭔가현재의나를다시돌아보게해주는그런느낌의영화
,10,오늘봤어요잘봤어요오래생각날것같아요사는것이무엇인지죽음은또무엇인지내곁의사람들과순간의결정들이무엇을남기는지오래생각할게요
,9,서늘하면서도다정다감한위로과장없이담대하다간만에몰입해서본영화
,10,여운이오래가는영화에요특히마지막나래이션
,10,유은정감독님의첫독립장편이라고하는데내용도탄탄하고정말좋았고배우님들의연기도훌륭했어요오늘이개봉일인데벌써두번봤습니다오예
,10,영화잘봤습니다결말이해피엔딩인지새드엔딩인지는사실잘모르겠어요보고나서여러가지생각이들어서앞으로도좋은작품응원합니다
,9,부천에서랑이번에두번봤는데두번다마지막장면에서울컥했어요차가웠던방한구석에늦은오후햇살이비치는듯한느낌그때는몰랐기에돌이켜보면아련하고아쉽고그래서슬픈
성혜의 나라,,
,10,사회가주입한현실사회가주입한꿈보다차라리아무것도선택하지않는것이행복인현세대를적나라하게보여준다
,9,우리청년세대가병들지않고살아갈수있는날이올까나는무언가잘못되지않았나스스로에게의문이생기는요즘에공감이많이가는영화였다
,10,뚝심있는연출이좋았습니다
,10,젊은이들이어럽게살아가는현실과경제적어려움으로극단적인선택을할수밖에없는현실이너무마음이짠하다내주변에도어려운사람이없는지생각해보는계기도되었다나의젊은시절을돌아보게해주는좋은영화인데관객이없어아쉬웠고많은사람들이보았으면좋을것같다
,10,누가이세대들을이리아프게만들었나나에게도성혜였던시절이있기에이땅의모든성혜들에게이영화가따듯한위로가되어주었으면한다
,10,무미건조한삶의선택을강요당한회색빛청춘에대한헌시그래도저마다의자전거는각자의가진힘으로굴러간다포기만하지않으면
,9,현실을너무현실적으로보여준영화였어요참힘들게사는우리세대들이마지막처럼평안하게살았으면하는생각이들어요힘들겠지만요
,10,아무것도선택하지않는것을선택한다비극적인장치로얻은씨드머니였지만그렇게라도생긴씨드머니가부러운건저뿐만이었을까요이런제가나쁜걸까요
,10,인상깊고감명있는영화입니다
,8,성혜의나라에함께살고있는지금입니다
소리꾼,,
,10,재밌으면추천재미없으면비추천눌러주세요좀있다가어머니랑영화볼려고해요어머니께서엄청좋아하셨습니다부모님이랑함께보기좋은영화인거같습니다
,10,아내가판소리를보고눈물을흘릴줄이야
,10,시사회보고나서개봉하고한번더봐야겠다는생각이들정도로재밌었어요초반에는살짝지루한감이없지않아있는데중반부부터는시간가는줄모르고봤네요배우님들이연기도너무잘하고소리도진짜너무좋아요더운여름철에소리꾼으로귀정화하는느낌입니다ㅠㅠ그리고가장좋게봤던건영상미였는데카메라구도나영상색감이너무예뻤어요리틀포레스트의초가을버전같은느낌의색감이라서좋았고풍경과색감구도가한데어우러져서보는내내즐거웠습니다꼭보시기를추천드릴게요
,9,오랜만에눈호강귀호강했내요
,9,판소리듣고울다니색다른경험이었습니다
,10,살아있다결백보다재밌으면따봉
,10,영화내용도좋고이봉근님소리에반하고몰락양반김동완님연기도영화에잘스며든거같고감동도있고흥했으면좋겠어요
,10,평소영화를안좋아해서처음에걱정많았는데지루한부분없이처음부터끝까지재밌게보고온것같습니다감동과재미를둘다잡은영화인것같아요
,10,대사에어색한부분이있지만모든것이용서되는청이의연기력그리고두개의이야기가동시에진행되는것이감동을더함만들어가는이야기의매력이철철
,10,코로나블루시대에이렇게힐링하고가네요심심한것같아도자극적이지않은담백함으로감동까지얻어갈수있어가족과함께다시보러가야겠어요
쉘부르의 우산,,
,10,영화보고와이프가꽂혀서계속노래로대화하네요10점
,10,아련하고감미로운영화그렇지만이야기는지극히현실적이다
,10,헐리웃영화에서느낄수없는색채와감성
,10,라라랜드가오마쥬한작품그래서더욱슬프다비슷한엔딩둘다너무현실적이라응어리진다
,9,옛날영화들이더낭만적이다
,10,잊을수없는그영화추억그리고이쁜영화
,10,슬픈러브스토리영화의종결자이미게임은50년전에끝났다
,10,아름다운음악과스토리
,10,초콜릿같은영화처음은달고끝은쓰디쓰다추천
,10,아직도영화마지막장면이아른거리네요ㅎㅎ주유소에서만남그리고다시이별
아이 캔 온리 이매진,,
,10,아무도없는영화관에서혼자영화를본후끝났는데도10분동안자리를뜰수없었다
,10,이한마디면됩니다주님이하셨습니다
,10,무교이지만나의인생영화이고그냥어제밤에부모님과내꿈에대해마찰이있었고오늘아침이영화를봤는데그냥아무말없이울었습니다
,10,인생영화였고감동그자체였다그냥예술임
,10,크리스천이아닌사람에겐음악영화로크리스천들이겐회복될영화로추천하고싶다인생과음악그리고주님의이야기
,10,영화꼭보내세요ㅡㅜ대박감동입니당네이버에서예매를못해서작게하구나했는데CGV단독너무슬퍼감동ㅡㅜ
,9,제목보자마자머시미생각나서멜로디를흥얼거렸는데진짜이노래를바탕으로한영화가나오다니하며오늘바로엄마랑봤습니다음악의힘그리고하나님의힘이얼마나대단한지느끼는그런영화였습니다
,10,올해최고의은혜
,10,주위사람들에게추천해주고싶은영화네요ost진짜최고ㅠㅠ소향버젼다시찾아듣고있어요
,10,용서에대한마음을일깨워주는감동의드라마였습니다배경음악과배우들의연기그리고스토리모든것이하모니가잘된작품이네요종교영화를떠나서훌륭한작품입니다
프랑스여자,,
,10,어디에서나이방인일수밖에없는한여자에대한이야기
,6,김지영참좋은배우다라고느낀다
,1,프랑스여자보다더파리지앵같은사고방식을갖은한국에사는인물들파리에서10년을넘게살았고위대한연극배우가되겠다고유학을떠났던프랑스여자는삶자체에자유와예술을향한어떤흔적도없고남편에게너때문에인생망했어너때문에모든걸포기했는데사랑이어떻게변하니이렇게예술과자유파리지앵을꿈꾸며떠났다고는생각할수없는태도로일관된프랑스여자한국에대한회상이나무의식적세계에서도못이룬후배와의사랑이나과거에대한죄의식으로가득찬답답한모습이것이감독의연출이었다면어쩔수없지만과연프랑스여자를통해서무엇을말하고싶었던것인지참여기서프랑스여자는담배피는여자를말하는것일까하는헛웃음도나온다프랑스라는자유와파리라고하는예술의세계를동경해서10년을살았는데오히려한국에사는사람들보다더타인에게의존하고과거에함볼된인물이라고공감이안되고동의하기어려운썰이라고생각한다
,10,한국영화중간만에인상깊게본작품영화속의이미지가계속해서떠오른다
,8,한국과프랑스어디에도소속되지않은불안한이방인의심리가잘살아난다공통의기억은나누지않고묵혀둔다면왜곡되고망가지는것같다기억의관계가가진소중함을생각한다
,1,그래서영화가말하는게뭔데
,1,솔직히너무별로였음예술영화나감각적영화즐겨보는편인데가장별로였던점은스토리랑감정에개연성이너무없음캐릭터들이갑자기화내고갑자기분노하고젤중요한감정들이다뜬금포임이건기본아닌가싶은지점들이너무어설픔글고2020년현재술자리에서남사친이여사친한테장난으로뽀뽀하는장면이영화인연극인들이라는이유로웃어넘겨지는장면이나오는게너무황당하고어이없고불쾌했음더군다나이렇게미묘한감각을다루는영화에서난30대여성이지만정말흠할말하않
